date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,day_num,lag_4_high_low_diff,lag_4_open_close_diff,lag_4_volume,lag_4_adj_close,lag_5_high_low_diff,lag_5_open_close_diff,lag_5_volume,lag_5_adj_close,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,volume_mean,volume_std,adj_close_mean,adj_close_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2021-09-16,2021,9,16,3,0,0,-2.281,1047,0.214,0.02,157300.0,8.24,0.35,-0.04,153800.0,8.38,0.378,0.149,0.08,0.18,281640.0,117412.789,8.1,0.173,-0.662,1.02,1.087,-0.339,0.556,-1.223,1.39,-0.389,-0.021,0.223,1.538,-0.681,-1.211,0.231,-0.865,1.038
2021-09-17,2021,9,17,3,0,0,-4.485,1048,0.328,0.01,201700.0,8.28,0.214,0.02,157300.0,8.24,0.43,0.119,0.144,0.208,325680.0,98962.301,7.968,0.266,0.34,-1.258,0.844,0.928,0.943,0.173,-1.366,0.895,0.524,-0.47,-0.181,1.38,-1.456,-0.293,0.646,-0.068
2021-09-20,2021,9,20,3,0,0,-4.578,1049,0.54,0.33,462200.0,7.95,0.328,0.01,201700.0,8.28,0.474,0.113,0.206,0.204,394300.0,109855.769,7.71,0.45,0.674,-0.035,-1.719,0.496,0.558,0.656,-0.127,-1.695,1.37,-0.153,-1.048,-0.787,-1.6,-0.289,0.4,0.955
2021-09-21,2021,9,21,3,0,0,0.0,1050,0.53,-0.14,307800.0,8.14,0.54,0.33,462200.0,7.95,0.424,0.131,0.14,0.207,346220.0,124358.924,7.534,0.502,-1.037,0.966,0.355,-1.098,-0.675,0.868,0.964,0.193,-1.0,1.597,0.252,-0.539,-0.925,-1.084,0.092,0.709
2021-09-22,2021,9,22,3,0,0,2.338,1051,0.28,0.18,279200.0,7.89,0.53,-0.14,307800.0,8.14,0.384,0.12,0.134,0.218,340960.0,126920.065,7.36,0.374,-0.446,-0.795,1.383,0.718,-1.397,-0.616,0.855,0.946,-0.468,-0.939,1.606,0.288,-0.241,-0.776,-0.99,0.589
2021-09-23,2021,9,23,3,0,0,2.906,1052,0.47,0.34,377500.0,7.58,0.28,0.18,279200.0,7.89,0.428,0.113,0.054,0.265,348640.0,123360.541,7.296,0.274,0.641,-0.864,-1.236,1.084,-1.034,-0.846,-0.204,1.004,-0.252,-0.544,-1.028,1.59,0.999,-0.095,-0.824,-1.115
2021-09-24,2021,9,24,3,0,0,0.0,1053,0.55,0.32,544800.0,6.99,0.47,0.34,377500.0,7.58,0.438,0.12,-0.014,0.211,322440.0,129459.233,7.27,0.245,0.689,0.521,-0.899,-1.25,0.066,-0.975,-0.738,0.066,-0.587,-0.037,-0.316,-0.777,0.734,1.223,-0.0,-0.815
2021-09-27,2021,9,27,3,0,0,0.534,1054,0.288,0.0,221800.0,7.07,0.55,0.32,544800.0,6.99,0.396,0.106,-0.086,0.102,264920.0,36429.068,7.37,0.2,-0.522,1.168,0.981,-0.616,0.449,0.84,-1.309,-0.821,-0.212,-0.506,1.446,0.455,0.599,0.399,0.998,-0.499
2021-09-28,2021,9,28,3,0,0,-5.974,1055,0.33,-0.17,281500.0,7.27,0.288,0.0,221800.0,7.07,0.447,0.103,-0.002,0.253,311160.0,83863.538,7.362,0.216,0.935,-1.034,0.712,0.518,1.67,-0.15,0.008,-0.863,1.691,-0.643,-0.771,0.077,-1.539,0.593,0.408,0.964
2021-09-29,2021,9,29,3,0,0,-7.634,1056,0.5,-0.22,317600.0,7.57,0.33,-0.17,281500.0,7.27,0.503,0.1,0.132,0.312,395800.0,191250.32,7.218,0.428,1.075,0.404,-1.628,0.174,1.18,0.923,-0.551,-0.423,1.615,0.299,-0.725,-0.781,-1.56,-0.439,0.635,0.542
2021-09-30,2021,9,30,3,0,1,1.788,1057,0.52,0.0,246500.0,7.45,0.5,-0.22,317600.0,7.57,0.462,0.135,0.152,0.286,384100.0,198868.009,7.046,0.424,-1.207,1.09,0.595,-0.904,-0.951,1.217,0.937,-0.672,-0.629,1.612,0.346,-0.638,-0.792,-1.169,-0.038,1.047
2021-10-01,2021,10,1,4,1,0,1.324,1058,0.34,-0.04,257200.0,7.49,0.52,0.0,246500.0,7.45,0.438,0.133,0.134,0.3,401060.0,187489.874,6.916,0.365,-0.288,-1.046,1.288,0.785,-0.746,-0.846,1.219,0.952,-0.372,-0.757,1.62,0.277,-0.318,-0.565,-1.003,0.312
2021-10-04,2021,10,4,4,0,0,-5.581,1059,0.543,0.42,453000.0,7.03,0.34,-0.04,257200.0,7.49,0.459,0.122,0.214,0.296,386880.0,203119.797,6.708,0.226,-0.132,-0.485,-1.315,1.241,0.494,-1.028,-1.13,0.968,-0.987,-0.274,-0.629,1.565,-1.143,0.408,0.009,-0.7
2021-10-05,2021,10,5,4,0,0,0.155,1060,0.61,0.5,704700.0,6.55,0.543,0.42,453000.0,7.03,0.42,0.119,0.128,0.283,333460.0,216092.129,6.594,0.155,-0.592,0.19,-0.172,-1.021,-0.488,0.82,-0.77,-0.876,-0.683,-0.681,-0.01,-0.344,-0.863,-0.927,1.326,0.747
2021-10-06,2021,10,6,4,0,0,0.0,1061,0.299,-0.12,259100.0,6.71,0.61,0.5,704700.0,6.55,0.35,0.074,0.028,0.193,221880.0,73409.073,6.546,0.202,-1.223,-0.005,1.253,0.671,-0.145,-0.197,1.724,-0.613,-1.023,-0.49,-0.485,1.491,-1.167,-0.425,-0.475,1.255
2021-10-07,2021,10,7,4,0,0,2.006,1062,0.4,-0.09,331300.0,6.8,0.299,-0.12,259100.0,6.71,0.353,0.072,0.026,0.194,210820.0,70507.992,6.5,0.181,-0.591,-1.284,-0.036,1.253,-0.802,-0.134,-0.185,1.717,-0.1,-0.908,-0.353,-0.348,-0.111,-1.052,-0.221,-0.277
2021-10-08,2021,10,8,4,0,0,-1.095,1063,0.443,0.36,186300.0,6.45,0.4,-0.09,331300.0,6.8,0.313,0.092,0.058,0.183,164520.0,41764.423,6.418,0.069,-1.224,-0.028,-0.572,0.407,0.065,-1.025,-0.316,-0.371,-1.55,0.941,-0.424,0.512,-0.405,0.898,-1.564,0.608
2021-10-11,2021,10,11,4,0,0,-0.792,1064,0.35,-0.01,185900.0,6.46,0.443,0.36,186300.0,6.45,0.266,0.064,-0.004,0.078,153280.0,41999.25,6.39,0.08,-0.871,-1.027,0.685,-0.093,0.693,0.949,-1.616,0.051,-0.552,-1.273,1.203,-0.154,-0.996,0.0,1.121,-0.996
2021-10-12,2021,10,12,4,0,0,2.477,1065,0.26,0.0,146800.0,6.31,0.35,-0.01,185900.0,6.46,0.238,0.047,-0.034,0.105,160040.0,50435.137,6.39,0.08,-0.601,-0.601,-0.816,1.546,-1.2,0.8,0.99,-0.914,1.183,-0.594,-1.194,0.868,0.872,-0.996,-0.0,1.121
2021-10-13,2021,10,13,4,0,0,1.813,1066,0.31,-0.13,203800.0,6.48,0.26,0.0,146800.0,6.31,0.256,0.069,-0.058,0.109,558660.0,885346.77,6.452,0.115,1.36,-0.665,-0.665,-0.81,-0.569,-0.936,0.991,1.175,1.786,-0.383,-0.484,-0.518,1.458,0.069,-1.233,-0.538
2021-10-14,2021,10,14,4,0,0,-7.511,1067,0.2,0.07,99800.0,6.39,0.31,-0.13,203800.0,6.48,0.368,0.287,0.07,0.266,1250820.0,1601629.323,6.514,0.192,1.746,-0.063,-0.55,-0.55,1.654,-0.714,-0.865,-0.075,1.507,0.555,-0.644,-0.7,1.438,0.552,-0.281,-1.063
2021-10-15,2021,10,15,4,0,0,-4.799,1068,0.21,0.05,130100.0,6.31,0.2,0.07,99800.0,6.39,0.408,0.272,0.118,0.287,1395620.0,1501127.059,6.528,0.183,-0.029,1.7,-0.213,-0.729,0.669,1.367,-0.83,-0.969,-0.381,1.512,0.496,-0.783,-0.372,1.432,0.503,-0.372
2021-10-18,2021,10,18,4,0,0,0.775,1069,0.21,-0.16,219700.0,6.46,0.21,0.05,130100.0,6.31,0.43,0.256,0.098,0.296,1447500.0,1450069.714,6.556,0.149,-0.43,-0.117,1.721,-0.313,-0.5,0.716,1.391,-0.736,-0.73,-0.43,1.529,0.477,-0.713,-0.645,1.573,0.43
2021-10-19,2021,10,19,4,0,0,-2.362,1070,0.35,-0.12,2139900.0,6.62,0.21,-0.16,219700.0,6.46,0.446,0.24,0.16,0.259,1498920.0,1399317.179,6.534,0.173,-0.649,-0.524,-0.191,1.763,-0.039,-0.812,0.58,1.353,-0.73,-0.793,-0.482,1.548,-1.065,-0.486,-0.428,1.482
2021-10-20,2021,10,20,4,0,0,-1.274,1071,0.87,0.51,3664600.0,6.79,0.35,-0.12,2139900.0,6.62,0.413,0.266,0.2,0.217,1132340.0,1429184.008,6.466,0.196,-0.85,-0.463,-0.351,-0.05,-0.554,-0.231,-1.154,0.508,-0.577,-0.459,-0.52,-0.216,-0.95,-0.593,-0.082,-0.031
2021-10-21,2021,10,21,4,0,0,-3.146,1072,0.4,0.31,823800.0,6.46,0.87,0.51,3664600.0,6.79,0.359,0.155,0.136,0.133,576360.0,261573.972,6.316,0.171,1.556,-1.115,-0.449,-0.255,0.405,-0.42,0.105,-1.395,1.179,-1.03,-0.381,-0.714,-1.612,-0.21,0.199,0.782
2021-10-22,2021,10,22,4,0,0,-1.349,1073,0.32,-0.05,389500.0,6.45,0.4,0.31,823800.0,6.46,0.352,0.153,0.09,0.091,506200.0,222782.618,6.21,0.218,0.067,1.622,-1.077,-0.404,-0.109,1.094,-0.109,0.657,-0.149,1.699,-0.894,-0.132,-1.287,-0.781,0.322,0.643
2021-10-25,2021,10,25,4,0,0,-2.034,1074,0.29,0.15,476800.0,6.35,0.32,-0.05,389500.0,6.45,0.367,0.153,0.124,0.047,526480.0,213943.443,6.1,0.205,0.179,-0.03,1.528,-1.176,-0.085,-0.932,1.398,-0.932,-0.166,-0.25,1.674,-1.026,-0.978,-0.831,-0.293,0.88
2021-10-26,2021,10,26,4,0,0,-3.908,1075,0.187,0.08,307000.0,6.28,0.29,0.15,476800.0,6.35,0.371,0.151,0.138,0.064,533640.0,212459.062,5.956,0.236,-0.403,0.155,-0.057,1.524,1.278,-0.28,-0.904,0.81,-0.099,-0.201,-0.285,1.652,-1.383,-0.238,-0.11,0.356
2021-10-27,2021,10,27,4,0,0,-3.896,1076,0.6,0.19,884700.0,6.04,0.187,0.08,307000.0,6.28,0.412,0.111,0.164,0.061,538500.0,206163.224,5.778,0.264,-0.177,-0.918,-0.159,-0.448,0.753,0.917,-0.72,-1.375,-1.005,-0.126,-0.231,-0.318,-1.469,-0.56,0.462,0.575
2021-10-28,2021,10,28,4,0,0,2.151,1077,0.362,0.08,473000.0,5.93,0.6,0.19,884700.0,6.04,0.368,0.035,0.102,0.138,427140.0,90146.786,5.686,0.228,0.358,0.705,-1.664,0.762,-1.614,0.785,0.858,0.131,-1.101,-1.063,0.948,0.707,-0.466,-1.3,-0.246,0.94
2021-10-29,2021,10,29,4,0,0,-4.664,1078,0.394,0.12,490900.0,5.9,0.362,0.08,473000.0,5.93,0.369,0.034,0.136,0.151,415780.0,86424.921,5.572,0.217,0.023,0.313,0.661,-1.717,0.754,-1.694,0.49,0.556,0.005,-1.017,-0.977,1.12,-0.975,0.037,-0.837,0.267
2021-11-01,2021,11,1,4,1,0,8.859,1079,0.31,0.22,512600.0,5.63,0.394,0.12,490900.0,5.9,0.42,0.132,0.008,0.331,508200.0,259871.17,5.566,0.206,1.737,-0.381,-0.306,-0.215,-1.593,0.73,-0.386,0.609,1.712,-0.354,-0.694,-0.681,1.474,-0.999,0.068,-0.853
2021-11-02,2021,11,2,4,0,0,14.663,1080,0.392,0.21,331300.0,5.39,0.31,0.22,512600.0,5.63,0.752,0.691,-0.258,0.568,2387100.0,4211831.784,5.954,0.926,1.763,-0.148,-0.554,-0.539,-1.5,-0.461,0.894,0.243,1.785,-0.34,-0.468,-0.489,1.745,-0.091,-0.642,-0.404
2021-11-03,2021,11,3,4,0,0,-2.367,1081,0.38,-0.12,327900.0,5.58,0.392,0.21,331300.0,5.39,0.844,0.661,-0.268,0.558,2722480.0,4071638.514,6.228,0.92,0.009,1.705,-0.294,-0.718,0.767,-1.509,-0.452,0.928,-0.175,1.765,-0.435,-0.566,0.578,1.459,-0.389,-0.943
2021-11-04,2021,11,4,4,0,0,-4.893,1082,0.37,0.25,416200.0,5.36,0.38,-0.12,327900.0,5.58,0.868,0.641,-0.18,0.619,2775740.0,4034053.172,6.42,0.848,-0.574,-0.028,1.718,-0.34,0.808,0.55,-1.503,-0.55,-0.541,-0.19,1.768,-0.452,0.141,0.401,1.356,-0.648
2021-11-05,2021,11,5,4,0,0,1.198,1083,0.65,-0.52,953000.0,5.87,0.37,0.25,416200.0,5.36,0.86,0.65,-0.246,0.578,2784840.0,4027445.78,6.684,0.607,-0.817,-0.554,-0.015,1.709,0.287,0.98,0.703,-1.496,-0.577,-0.544,-0.193,1.768,-0.007,-0.237,0.125,1.459
2021-11-08,2021,11,8,4,0,0,-3.571,1084,1.97,-1.11,9907100.0,7.57,0.65,-0.52,953000.0,5.87,0.806,0.682,-0.096,0.586,2693640.0,4084062.467,6.798,0.449,-0.625,-0.699,-0.449,0.065,0.556,0.027,0.71,0.437,-0.538,-0.546,-0.514,-0.168,-0.797,-0.263,-0.575,-0.085
2021-11-09,2021,11,9,4,0,0,-7.023,1085,0.85,0.16,2008200.0,6.76,1.97,-1.11,9907100.0,7.57,0.52,0.204,0.21,0.189,817100.0,667617.046,6.48,0.306,0.095,-0.686,-0.936,-0.096,1.11,0.106,-1.533,0.581,-0.438,-0.479,-0.532,-0.334,-1.636,-0.131,0.654,0.196
2021-11-10,2021,11,10,4,0,0,-2.982,1086,0.5,0.32,594200.0,6.54,0.85,0.16,2008200.0,6.76,0.43,0.087,0.212,0.189,515880.0,49214.906,6.268,0.412,-0.34,1.255,-0.569,-1.154,-0.223,1.103,0.095,-1.548,-0.28,0.173,-0.384,-1.101,-1.379,-0.699,0.418,1.0
2021-11-11,2021,11,11,4,0,0,-3.601,1087,0.329,-0.08,461700.0,6.68,0.5,0.32,594200.0,6.54,0.393,0.089,0.189,0.179,462780.0,78250.732,6.104,0.439,-0.865,0.081,1.646,-0.144,0.094,-0.107,1.29,0.228,-1.713,0.502,0.787,0.437,-0.875,-0.92,-0.282,0.765
2021-11-12,2021,11,12,4,0,0,8.682,1088,0.38,0.23,497000.0,6.44,0.329,-0.08,461700.0,6.68,0.507,0.234,0.097,0.369,657000.0,440687.9,6.012,0.32,1.678,-0.815,-0.457,0.137,-1.726,0.295,0.197,0.875,1.76,-0.745,-0.351,-0.301,0.65,-0.912,-0.974,-0.1
2021-11-15,2021,11,15,4,0,0,-3.246,1089,0.539,0.42,524400.0,5.98,0.38,0.23,497000.0,6.44,0.521,0.227,0.093,0.367,854460.0,556932.745,6.018,0.33,-0.313,1.671,-0.904,-0.534,0.318,-1.723,0.307,0.209,1.131,1.038,-0.944,-0.633,1.368,0.612,-0.902,-0.963
2021-11-16,2021,11,16,4,0,0,-2.318,1090,0.4,0.17,502100.0,5.7,0.539,0.42,524400.0,5.98,0.591,0.281,0.039,0.325,978700.0,533699.667,6.116,0.384,1.058,-0.501,1.101,-0.978,0.341,0.526,-1.784,0.514,0.313,0.947,0.851,-1.218,0.921,0.921,0.27,-1.03
2021-11-17,2021,11,17,4,0,0,-3.426,1091,0.316,0.206,328700.0,5.72,0.4,0.17,502100.0,5.7,0.651,0.261,0.047,0.329,998360.0,513169.585,6.202,0.309,0.188,0.908,-0.768,0.954,0.494,0.312,0.494,-1.783,-0.775,0.287,0.947,0.847,-0.233,0.868,0.868,0.058
2021-11-18,2021,11,18,4,0,0,-9.769,1092,0.9,-0.54,1432800.0,6.22,0.316,0.206,328700.0,5.72,0.722,0.185,0.116,0.399,1051260.0,434479.617,6.184,0.344,-0.279,-0.117,0.901,-1.471,1.087,0.235,0.085,0.235,-1.054,-1.038,0.217,0.997,-1.608,-0.157,0.83,0.83
2021-11-19,2021,11,19,4,0,0,0.542,1093,0.45,0.21,1484300.0,6.47,0.9,-0.54,1432800.0,6.22,0.612,0.213,0.218,0.21,846740.0,450370.168,6.046,0.449,-1.226,0.274,0.414,1.295,-1.181,1.581,-0.038,-0.324,-0.969,-0.563,-0.547,0.664,-1.15,-0.927,0.187,0.945
2021-11-22,2021,11,22,4,0,0,-6.286,1094,0.888,0.15,1145600.0,6.47,0.45,0.21,1484300.0,6.47,0.654,0.193,0.242,0.216,642600.0,292950.917,5.802,0.49,0.033,-1.57,0.085,0.24,0.408,-1.261,1.428,-0.148,-0.611,-0.793,-0.169,-0.144,-1.126,-0.555,-0.351,0.669
2021-11-23,2021,11,23,4,0,0,-2.119,1095,0.7,0.21,600400.0,6.13,0.888,0.15,1145600.0,6.47,0.556,0.167,0.234,0.221,499080.0,91289.605,5.546,0.375,-0.935,0.623,-1.235,0.683,-0.562,0.435,-1.197,1.432,-0.779,-0.389,-0.974,1.031,-0.949,-0.789,-0.043,0.224
2021-11-24,2021,11,24,4,0,0,5.981,1096,0.67,0.55,593200.0,5.63,0.7,0.21,600400.0,6.13,0.488,0.162,0.128,0.333,430220.0,120830.675,5.39,0.186,-0.779,-0.545,1.057,-0.853,-1.343,-0.054,0.606,-0.474,-1.441,-0.018,0.276,-0.166,-0.215,-1.075,-0.753,0.753
2021-11-26,2021,11,26,4,0,0,-0.19,1097,0.35,-0.03,410200.0,5.53,0.67,0.55,593200.0,5.63,0.421,0.136,0.02,0.236,368000.0,92763.975,5.314,0.134,-0.637,-0.438,-0.158,1.76,-0.042,-1.442,0.382,1.315,-0.926,-1.206,0.647,1.031,-0.479,0.269,-0.927,-0.479
2021-11-29,2021,11,29,4,0,0,-2.703,1098,0.66,0.33,463600.0,5.25,0.35,-0.03,410200.0,5.53,0.426,0.133,0.054,0.239,341580.0,96477.598,5.244,0.068,-0.393,-0.687,-0.484,-0.197,0.36,-0.184,-1.565,0.234,-0.658,-0.617,-0.886,0.896,-0.946,0.089,1.566,-0.798
2021-11-30,2021,11,30,4,0,1,0.553,1099,0.4,0.11,428000.0,5.19,0.66,0.33,463600.0,5.25,0.38,0.036,-0.018,0.183,343020.0,98780.398,5.206,0.106,1.37,-0.171,-1.244,-0.501,-0.057,0.863,0.151,-1.656,1.294,-0.657,-0.617,-0.88,-1.378,-0.245,0.415,1.359
2021-12-01,2021,12,1,4,1,0,-11.183,1100,0.362,-0.32,256100.0,5.35,0.4,0.11,428000.0,5.19,0.424,0.115,0.064,0.305,354080.0,112778.021,5.098,0.272,1.706,0.051,-0.437,-0.777,1.493,-0.303,0.248,-0.178,1.146,1.035,-0.674,-0.638,-1.648,-0.14,0.302,0.559
2021-12-02,2021,12,2,4,0,0,-3.333,1101,0.335,0.01,282100.0,5.25,0.362,-0.32,256100.0,5.35,0.429,0.112,0.158,0.217,428100.0,148264.915,4.928,0.334,-0.377,1.705,0.007,-0.493,-0.039,1.668,-0.86,-0.085,1.336,0.372,0.288,-1.012,-1.283,-0.833,0.396,0.755
2021-12-03,2021,12,3,4,0,0,-6.353,1102,0.374,0.14,278100.0,5.18,0.335,0.01,282100.0,5.25,0.456,0.099,0.21,0.203,474680.0,125814.415,4.728,0.388,0.139,-0.699,1.654,-0.264,0.294,-0.298,1.525,-1.174,0.32,1.204,0.069,-0.031,-1.233,-0.588,-0.201,0.856
2021-12-06,2021,12,6,4,0,0,5.556,1103,0.43,-0.028,470800.0,5.06,0.374,0.14,278100.0,5.18,0.493,0.095,0.132,0.292,496760.0,86114.36,4.592,0.298,0.699,-0.245,-1.116,1.328,-1.309,0.471,0.06,1.327,-1.257,0.212,1.503,-0.156,-0.308,-1.146,-0.308,0.194
2021-12-07,2021,12,7,4,0,0,3.151,1104,0.62,0.52,483300.0,4.65,0.43,-0.028,470800.0,5.06,0.471,0.122,0.108,0.313,472660.0,109012.949,4.532,0.192,-1.236,0.724,-0.011,-0.689,-0.824,-1.143,0.517,0.134,-1.122,-0.772,0.388,1.408,1.187,-0.167,-1.469,-0.167
2021-12-08,2021,12,8,4,0,0,8.301,1105,0.387,0.15,626200.0,4.5,0.62,0.52,483300.0,4.65,0.467,0.117,-0.082,0.288,444920.0,122447.854,4.638,0.353,1.138,-1.264,0.794,0.022,-1.209,-0.236,-0.583,1.222,-0.819,-0.773,-0.461,0.572,1.537,0.346,-0.391,-1.1
2021-12-09,2021,12,9,4,0,0,-5.68,1106,0.47,0.27,515000.0,4.25,0.387,0.15,626200.0,4.5,0.462,0.122,-0.056,0.318,372920.0,91011.411,4.724,0.363,-0.838,1.134,-1.166,0.805,1.055,-1.175,-0.295,-0.609,-1.173,-0.311,-0.249,0.171,0.568,1.257,0.099,-0.617
2021-12-10,2021,12,10,4,0,0,-5.532,1107,0.56,-0.25,388500.0,4.5,0.47,0.27,515000.0,4.25,0.462,0.122,-0.058,0.316,326540.0,50640.132,4.814,0.256,0.066,-0.838,1.134,-1.166,1.007,1.07,-1.178,-0.291,-0.858,-1.192,0.357,0.469,-0.446,0.453,1.43,-0.211
2021-12-13,2021,12,13,4,0,0,-1.304,1108,0.32,-0.15,350300.0,4.76,0.56,-0.25,388500.0,4.5,0.398,0.14,0.004,0.299,304660.0,39609.128,4.834,0.228,-1.128,0.514,-0.271,1.442,0.187,0.857,0.924,-1.453,-0.645,-0.544,-0.971,1.008,-1.028,-0.589,0.422,1.521
2021-12-14,2021,12,14,4,0,0,-3.721,1109,0.6,-0.43,344600.0,5.18,0.32,-0.15,350300.0,4.76,0.418,0.133,0.066,0.291,317240.0,61607.978,4.742,0.333,0.015,-1.337,0.391,-0.436,0.323,-0.021,0.667,0.736,1.558,-0.619,-0.554,-0.828,-1.326,-0.426,-0.126,0.564
2021-12-15,2021,12,15,4,0,0,1.389,1110,0.36,0.28,266200.0,4.93,0.6,-0.43,344600.0,5.18,0.396,0.101,0.14,0.142,356780.0,119654.239,4.57,0.266,0.934,0.238,-1.55,0.735,-1.407,0.141,-0.563,0.844,1.55,0.472,-0.649,-0.616,-0.94,-1.015,0.113,0.489
2021-12-16,2021,12,16,4,0,0,-7.389,1111,0.47,0.26,283100.0,4.7,0.36,0.28,266200.0,4.93,0.434,0.118,0.144,0.147,429360.0,155629.939,4.396,0.256,0.983,0.474,-0.119,-1.644,1.059,-1.385,0.109,-0.57,1.283,0.726,-0.104,-0.965,-1.313,-0.297,-0.375,0.797
