date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,day_num,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,volume_mean,volume_std,adj_close_mean,adj_close_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2021-08-06,2021,8,6,3,0,0,-1.831,2796,4.912,1.568,1.583,2.334,45545200.0,6230877.553,236.072,2.703,0.843,-1.105,0.262,1.468,1.15,-0.483,-0.667,0.644,0.212,-1.089,0.877,3.1,-1.124,0.791,0.333,0.188
2021-08-09,2021,8,9,3,0,0,0.503,2797,4.682,1.527,1.176,2.802,43257900.0,4127377.377,236.388,2.909,-0.032,1.016,-0.984,0.42,-0.847,1.103,-0.257,-0.41,0.215,0.875,-1.09,1.878,0.527,-1.153,0.626,0.201
2021-08-10,2021,8,10,3,0,0,-0.563,2798,5.257,0.857,1.468,2.734,43770600.0,3302084.519,235.872,2.538,-0.413,-0.728,1.14,-2.425,-0.049,-0.975,1.024,-0.37,-1.052,0.114,0.938,-1.518,0.312,0.807,-1.119,0.921
2021-08-11,2021,8,11,3,0,0,-0.691,2799,4.398,0.656,0.589,1.553,37948200.0,7647510.377,236.841,1.002,-1.13,0.771,0.359,2.799,0.67,0.479,-1.149,2.367,-1.118,0.307,0.81,1.166,-0.899,-0.177,1.077,-3.801
2021-08-12,2021,8,12,3,0,0,2.203,2800,5.453,2.126,-0.78,3.92,40692000.0,11492844.647,237.784,2.594,1.104,-0.845,-0.259,-0.386,-1.154,0.615,0.539,-0.106,1.017,-0.982,-0.034,0.301,1.143,-0.711,-0.432,0.052
2021-08-13,2021,8,13,3,0,0,-0.912,2801,5.548,2.095,-0.498,4.171,43991200.0,12681841.279,238.582,2.44,-0.172,1.075,-0.903,-0.308,0.642,-1.152,0.51,0.439,0.489,0.661,-1.15,-0.291,0.194,0.888,-1.083,-0.786
2021-08-16,2021,8,16,3,0,0,-2.754,2802,8.007,2.929,1.059,5.882,56868000.0,9729885.672,236.177,6.51,1.033,-0.963,-0.071,-1.485,0.891,0.191,-1.082,0.097,1.147,-0.686,-0.462,-2.823,-1.145,0.442,0.703,-0.036
2021-08-17,2021,8,17,3,0,0,-1.044,2803,8.267,2.936,3.599,2.34,63130200.0,11311548.837,229.894,8.636,0.107,0.942,-1.049,-0.159,-0.548,1.154,-0.606,-3.804,0.71,0.433,-1.144,-0.951,-0.925,-0.136,1.061,1.257
2021-08-18,2021,8,18,3,0,0,2.792,2804,9.473,1.356,0.734,6.503,66748100.0,5178661.143,226.763,4.235,-0.492,-0.659,1.151,-3.162,-1.099,0.243,0.856,0.222,-1.101,0.853,0.248,-3.197,0.685,-1.148,0.463,2.903
2021-08-19,2021,8,19,3,0,0,-0.704,2805,7.902,1.375,-0.839,4.842,58384200.0,14299047.132,225.352,3.951,-1.151,0.658,0.493,2.277,0.5,-1.151,0.652,1.474,-1.08,0.186,0.894,0.675,-0.218,1.091,-0.873,0.853
2021-08-20,2021,8,20,3,0,0,-0.381,2806,7.09,1.489,-1.323,4.423,49504800.0,10028248.971,226.969,2.593,-0.636,-0.517,1.153,1.0,0.494,0.656,-1.151,0.823,-0.497,-0.655,1.151,2.16,-0.083,-0.956,1.039,-1.953
2021-08-23,2021,8,23,3,0,0,2.953,2807,7.641,2.443,-1.503,4.733,49420300.0,9882355.3,228.892,5.777,1.154,-0.613,-0.541,0.477,-1.151,0.5,0.651,-1.037,1.151,-0.495,-0.656,1.177,1.132,-0.37,-0.762,0.133
2021-08-24,2021,8,24,3,0,0,-0.309,2808,6.932,3.207,-1.787,4.475,48189900.0,11230353.357,232.783,5.235,-0.854,1.1,-0.246,-0.191,0.562,-1.155,0.592,0.752,-0.796,1.122,-0.326,-0.467,0.646,0.506,-1.152,-1.584
2021-08-25,2021,8,25,3,0,0,0.586,2809,6.326,3.581,-2.538,3.968,45993600.0,12834916.633,236.221,0.818,-0.559,-0.595,1.155,-0.051,0.289,0.823,-1.113,0.857,-0.628,-0.525,1.153,-0.114,1.033,-0.071,-0.963,-11.572
2021-08-26,2021,8,26,3,0,0,-1.02,2810,4.814,0.965,0.574,1.891,38943000.0,893341.519,235.65,1.731,1.152,-0.509,-0.643,5.848,0.956,-1.039,0.082,-3.98,0.783,-1.126,0.343,24.461,-1.115,0.818,0.296,-0.125
2021-08-27,2021,8,27,3,0,0,0.972,2811,4.85,0.932,-0.438,2.486,39693700.0,1782842.89,236.031,2.005,-0.59,1.155,-0.565,-0.704,-0.752,1.135,-0.383,0.47,1.014,-0.028,-0.985,-0.249,0.636,-1.153,0.516,0.066
2021-08-30,2021,8,30,3,0,0,2.215,2812,5.439,0.99,-1.773,3.917,45652300.0,8848009.812,238.221,5.021,0.658,-1.151,0.493,-1.127,-0.925,-0.136,1.061,0.098,1.148,-0.469,-0.679,-0.872,1.079,-0.182,-0.896,-0.23
2021-08-31,2021,8,31,3,0,1,0.37,2813,5.013,0.949,-2.87,2.297,53293400.0,10755985.601,242.061,4.195,-0.383,1.135,-0.752,0.963,0.855,-1.1,0.245,2.287,0.862,0.234,-1.096,-1.269,0.758,0.376,-1.133,-1.988
2021-09-01,2021,9,1,3,1,0,0.001,2814,4.771,1.263,-2.102,2.889,52663900.0,11796153.144,244.524,0.815,-0.949,-0.096,1.045,-0.373,0.727,0.414,-1.14,-0.071,-1.106,0.839,0.267,-0.946,0.211,0.878,-1.089,-8.852
2021-09-02,2021,9,2,3,0,0,-0.288,2815,3.9,0.651,-0.069,0.807,46837000.0,13636936.596,244.689,0.555,-0.65,-0.502,1.152,3.362,0.957,0.081,-1.038,-6.602,-0.624,-0.53,1.153,0.658,-1.007,0.014,0.993,-1.896
2021-09-03,2021,9,3,3,0,0,0.18,2816,3.439,0.157,0.087,0.577,41227700.0,3958456.078,244.45,0.29,-1.098,0.241,0.858,7.725,-0.913,1.069,-0.156,-1.722,1.139,-0.732,-0.408,5.391,0.253,-1.102,0.85,2.721
2021-09-07,2021,9,7,3,0,0,1.716,2817,4.574,2.086,-1.348,2.625,48063200.0,11078251.625,246.542,3.842,1.153,-0.627,-0.526,-0.48,-1.127,0.346,0.781,0.512,1.088,-0.21,-0.878,-0.763,1.153,-0.525,-0.628,-0.48
2021-09-08,2021,9,8,3,0,0,-1.023,2818,6.047,2.45,-0.726,3.447,54078900.0,7461357.404,248.929,3.819,0.754,0.381,-1.134,-1.049,0.956,-1.039,0.083,0.415,0.308,0.81,-1.118,-2.11,0.618,0.535,-1.154,-1.257
2021-09-09,2021,9,9,3,0,0,0.192,2819,6.121,2.324,-0.74,3.446,52910500.0,9434129.589,251.294,0.323,-1.132,0.763,0.37,-1.228,0.074,0.961,-1.035,0.087,-1.132,0.368,0.764,-0.76,1.007,-0.014,-0.993,-20.94
2021-09-10,2021,9,10,3,0,0,-3.169,2820,6.916,3.056,3.288,4.177,48054900.0,7397482.725,249.444,3.486,0.801,-1.121,0.32,0.021,1.075,-0.903,-0.172,-1.818,-0.338,-0.787,1.125,1.631,-1.153,0.624,0.529,0.439
2021-09-13,2021,9,13,3,0,0,0.376,2821,8.277,4.346,2.121,4.903,52214400.0,14508595.841,248.237,3.137,0.851,0.25,-1.101,-0.088,-0.622,1.154,-0.531,0.092,1.147,-0.459,-0.688,0.287,-0.182,-0.897,1.078,0.973
2021-09-14,2021,9,14,3,0,0,0.258,2822,9.121,2.984,2.069,4.945,56661600.0,11690406.525,247.084,1.46,-1.038,0.957,0.081,-1.887,-0.548,-0.606,1.154,-0.516,-0.093,1.043,-0.95,-1.234,0.739,0.399,-1.138,3.107
2021-09-15,2021,9,15,3,0,0,1.433,2823,8.056,3.397,-1.727,1.637,56835100.0,11444373.157,249.258,2.339,-0.556,-0.598,1.154,0.385,-1.15,0.664,0.487,5.804,-0.94,-0.11,1.051,-0.986,1.148,-0.468,-0.68,-1.639
2021-09-16,2021,9,16,3,0,0,0.55,2824,5.319,1.346,-1.879,1.545,47806000.0,7063516.254,250.812,2.302,-1.153,0.63,0.523,4.946,0.319,-1.12,0.802,0.614,-0.855,-0.245,1.1,2.98,0.659,0.491,-1.151,-1.366
2021-09-17,2021,9,17,3,0,0,0.308,2825,4.538,1.411,-1.926,1.49,57485300.0,23591238.651,252.479,0.623,-0.608,-0.546,1.154,1.053,0.769,0.362,-1.131,0.863,1.15,-0.666,-0.484,-0.081,1.098,-0.239,-0.859,-6.922
2021-09-20,2021,9,20,3,0,0,-0.601,2826,5.08,2.35,-0.234,1.501,66885300.0,22356263.128,249.628,5.418,1.155,-0.596,-0.559,0.462,1.131,-0.363,-0.767,-2.248,0.33,0.793,-1.123,-0.931,-1.151,0.653,0.499,0.427
2021-09-21,2021,9,21,3,0,0,0.621,2827,5.413,2.132,-0.282,1.558,69292600.0,18325093.185,247.671,4.998,-0.303,1.117,-0.813,-0.773,-0.801,1.121,-0.32,-0.709,-1.108,0.272,0.836,-1.502,-0.242,-0.857,1.099,0.932
2021-09-22,2021,9,22,3,0,0,1.118,2828,5.803,1.724,-0.957,2.19,56214700.0,15743035.332,246.832,3.643,-0.553,-0.601,1.154,-1.232,-0.843,-0.262,1.105,0.081,-0.688,-0.459,1.147,1.804,1.047,-0.102,-0.945,1.738
2021-09-23,2021,9,23,3,0,0,-0.18,2829,4.348,0.799,-1.293,1.641,43404500.0,6793503.261,249.44,2.596,-1.153,0.629,0.524,4.313,1.064,-0.92,-0.144,1.68,-1.113,0.291,0.822,4.544,0.683,0.465,-1.148,-2.33
2021-09-24,2021,9,24,3,0,0,3.68,2830,6.119,3.503,-3.95,5.075,48446800.0,14385726.289,253.33,4.167,1.131,-0.768,-0.362,-0.386,-1.094,0.868,0.226,0.477,1.089,-0.876,-0.213,0.038,1.152,-0.508,-0.644,-1.649
2021-09-27,2021,9,27,3,0,0,2.305,2831,7.801,3.789,-5.042,5.057,61391200.0,24299901.66,257.71,6.297,0.553,0.601,-1.154,-0.779,-0.205,-0.881,1.087,0.443,0.939,0.112,-1.051,-0.659,0.965,0.067,-1.032,-1.122
2021-09-28,2021,9,28,3,0,0,-1.24,2832,9.932,0.134,-4.122,6.579,74825100.0,10111290.002,260.368,3.008,-0.84,-0.266,1.106,-48.694,1.115,-0.298,-0.817,0.695,0.13,0.928,-1.059,-3.855,-0.393,1.137,-0.744,-3.044
2021-09-29,2021,9,29,3,0,0,0.193,2833,9.108,1.301,-1.123,4.678,74395000.0,10798482.503,261.137,2.379,-1.154,0.548,0.607,0.748,0.133,0.927,-1.06,-1.791,-1.071,0.162,0.909,-0.952,-0.294,-0.82,1.114,-1.264
2021-09-30,2021,9,30,3,0,1,-0.712,2834,7.379,2.563,1.517,1.879,64280300.0,11208819.23,259.372,0.985,-1.041,0.089,0.953,0.983,0.172,-1.075,0.903,-4.042,-0.929,-0.13,1.058,1.778,-0.892,1.081,-0.188,4.482
2021-10-01,2021,10,1,4,1,0,-0.41,2835,6.016,1.469,0.799,1.193,55930300.0,6133060.698,259.112,1.148,-0.194,-0.889,1.083,2.589,0.219,0.872,-1.091,2.023,-0.789,-0.336,1.125,3.296,-0.615,-0.539,1.154,0.065
2021-10-04,2021,10,4,4,0,0,-1.915,2836,6.908,2.967,2.63,2.081,65470700.0,22541353.466,259.137,1.19,1.138,-0.397,-0.741,0.236,1.134,-0.755,-0.38,-1.506,1.153,-0.638,-0.515,-0.117,1.154,-0.613,-0.541,1.092
2021-10-05,2021,10,5,4,0,0,-0.539,2837,7.906,2.283,2.484,2.177,65947300.0,22185682.733,259.704,1.135,-0.089,1.041,-0.953,-1.399,-0.497,1.151,-0.654,-0.296,-0.48,1.15,-0.669,-0.544,0.434,0.71,-1.144,-1.067
2021-10-06,2021,10,6,4,0,0,0.837,2838,7.489,2.908,1.403,3.587,63548700.0,24826282.468,260.541,0.361,-1.035,0.074,0.961,-0.605,-1.0,0.0,1.0,-0.096,-0.792,-0.332,1.124,-0.502,1.04,-0.954,-0.086,-5.912
2021-10-07,2021,10,7,4,0,0,1.027,2839,6.463,1.735,-1.166,2.241,52261200.0,7332317.841,261.883,2.326,0.428,-1.143,0.714,2.201,-0.692,-0.454,1.146,2.747,0.726,-1.141,0.414,5.345,1.141,-0.416,-0.725,-0.59
2021-10-08,2021,10,8,4,0,0,-1.365,2840,5.614,1.42,-0.442,3.488,50567200.0,6851262.053,262.428,1.883,-0.322,1.121,-0.799,1.471,1.151,-0.652,-0.499,0.529,-0.051,1.025,-0.973,0.69,-0.318,1.12,-0.803,-1.185
2021-10-11,2021,10,11,4,0,0,0.542,2841,5.87,1.158,-0.191,3.323,50134700.0,7493579.15,263.449,1.429,-0.538,-0.616,1.154,-1.2,-0.373,1.133,-0.76,-0.6,-1.005,0.011,0.995,-0.832,0.372,-1.133,0.761,-1.772
2021-10-12,2021,10,12,4,0,0,0.595,2842,5.218,0.053,0.182,2.938,52958900.0,11967697.832,264.794,3.445,0.609,0.545,-1.154,37.558,-0.605,-0.549,1.154,-0.987,1.095,-0.865,-0.229,0.387,1.097,-0.236,-0.861,-0.075
2021-10-13,2021,10,13,4,0,0,0.075,2843,4.569,1.177,-1.077,0.761,50340400.0,13614104.459,267.638,3.291,-1.155,0.579,0.576,0.499,1.148,-0.683,-0.464,6.111,-0.586,1.155,-0.568,-0.009,0.827,0.284,-1.111,-1.765
2021-10-14,2021,10,14,4,0,0,0.346,2844,3.587,1.511,-0.914,0.697,48387300.0,15560709.861,270.569,2.108,-0.852,-0.249,1.101,1.099,-0.041,1.02,-0.979,-0.74,-0.748,-0.387,1.136,-0.372,1.046,-0.099,-0.947,-3.126
2021-10-15,2021,10,15,4,0,0,2.288,2845,4.154,2.466,-2.526,3.402,45291900.0,10332858.662,274.714,5.584,1.135,-0.752,-0.383,0.444,-1.148,0.465,0.683,0.273,1.111,-0.827,-0.284,2.01,1.127,-0.348,-0.78,-1.1
2021-10-18,2021,10,18,4,0,0,2.105,2846,5.728,3.008,-4.493,3.079,55379000.0,17980620.131,281.273,8.635,0.732,0.407,-1.139,-0.837,-0.524,-0.629,1.153,1.393,0.959,0.078,-1.037,-0.724,1.015,-0.03,-0.984,-1.264
2021-10-19,2021,10,19,4,0,0,-1.534,2847,6.677,1.412,-2.706,6.173,60512900.0,10738987.118,286.379,4.75,-1.083,0.888,0.196,-3.099,1.154,-0.551,-0.603,0.285,-0.779,1.128,-0.348,-2.214,0.36,0.77,-1.13,-2.864
2021-10-20,2021,10,20,4,0,0,0.052,2848,5.704,2.006,-0.612,5.279,55620400.0,15556868.365,288.909,1.009,-0.832,-0.278,1.11,0.623,0.088,0.953,-1.041,-1.102,-0.869,-0.224,1.093,0.074,-0.306,-0.811,1.117,-7.825
2021-10-21,2021,10,21,4,0,0,4.251,2849,8.006,5.939,-2.799,8.846,62894700.0,27780892.035,291.563,5.58,1.15,-0.668,-0.481,-0.013,-1.116,0.299,0.816,-0.374,1.136,-0.749,-0.387,0.35,1.153,-0.531,-0.622,-0.274
2021-10-22,2021,10,22,4,0,0,1.559,2850,8.406,5.685,-5.848,6.333,68394400.0,26174981.162,296.609,7.412,-0.362,1.131,-0.768,-0.573,0.177,-1.077,0.9,1.621,0.009,0.995,-1.005,-0.621,0.893,0.188,-1.081,-1.149
2021-10-25,2021,10,25,4,0,0,7.253,2851,18.262,13.95,-14.057,10.097,117214400.0,63116456.751,314.282,23.819,1.1,-0.854,-0.246,-1.02,-1.062,0.924,0.138,1.377,1.13,-0.77,-0.361,-1.19,1.148,-0.464,-0.684,-1.078
2021-10-26,2021,10,26,4,0,0,-0.615,2852,23.707,15.084,-9.139,13.965,148147900.0,68856904.335,328.108,21.574,0.495,0.656,-1.151,-0.588,0.804,-1.12,0.316,-0.253,0.568,0.587,-1.155,-0.78,0.527,0.626,-1.153,-1.396
2021-10-27,2021,10,27,4,0,0,-0.173,2853,26.047,11.049,-7.363,15.099,163793600.0,41759782.758,342.35,3.299,-1.148,0.463,0.684,-1.783,0.527,0.626,-1.153,0.175,-1.155,0.562,0.593,-2.279,1.092,-0.871,-0.221,-11.857
2021-10-28,2021,10,28,4,0,0,0.811,2854,17.822,11.767,-0.074,2.566,128154700.0,53914069.301,348.148,9.951,-0.755,-0.379,1.134,1.341,-1.105,0.263,0.842,-9.628,-0.863,-0.233,1.096,1.12,1.092,-0.221,-0.871,-0.656
2021-10-29,2021,10,29,4,0,0,2.885,2855,12.1,2.761,-4.341,5.791,95658100.0,17723215.688,358.767,12.692,0.688,-1.147,0.459,6.907,-1.1,0.247,0.853,1.11,-0.333,-0.791,1.124,5.168,0.99,0.019,-1.01,-1.52
2021-11-01,2021,11,1,4,1,0,5.262,2856,17.766,11.2,-11.607,9.176,113180300.0,47774419.076,377.737,22.615,1.125,-0.336,-0.789,-0.393,-1.045,0.097,0.948,1.33,1.151,-0.49,-0.66,0.05,1.111,-0.283,-0.828,-1.405
2021-11-02,2021,11,2,4,0,0,1.078,2857,21.742,8.217,-12.041,8.569,128704900.0,39197761.159,388.288,15.899,-0.107,1.049,-0.942,-1.559,0.913,-1.068,0.155,1.066,-0.013,1.006,-0.994,-1.201,0.15,0.917,-1.066,-1.841
2021-11-03,2021,11,3,4,0,0,3.009,2858,24.05,5.468,-12.529,8.497,133415000.0,32444547.462,399.383,7.6,-0.572,-0.583,1.155,-1.838,0.041,0.979,-1.02,0.214,-0.91,-0.16,1.07,-1.346,0.689,-1.147,0.458,-3.691
2021-11-04,2021,11,4,4,0,0,-0.366,2859,16.872,6.965,-4.963,6.869,102763700.0,26028736.788,401.752,9.966,-1.155,0.582,0.573,1.937,0.941,-1.05,0.109,-2.363,-1.021,0.043,0.978,2.512,0.825,0.288,-1.112,0.111
2021-11-05,2021,11,5,4,0,0,-0.484,2860,13.459,6.526,-2.902,8.035,81654700.0,20065184.522,407.318,2.675,-0.434,-0.709,1.144,1.135,0.606,0.548,-1.154,-0.163,-0.836,-0.272,1.108,2.32,0.017,0.991,-1.008,-6.224
2021-11-08,2021,11,8,4,0,0,1.131,2861,13.596,6.761,-0.304,3.54,80471900.0,18108696.99,401.66,12.206,1.144,-0.44,-0.705,1.084,-1.152,0.642,0.51,-3.354,1.097,-0.861,-0.236,1.293,-1.148,0.467,0.681,0.243
2021-11-09,2021,11,9,4,0,0,-14.665,2862,28.761,22.779,15.873,29.754,114180300.0,57479631.87,378.726,33.988,1.122,-0.326,-0.796,-0.875,1.148,-0.681,-0.467,-0.483,1.098,-0.241,-0.858,-0.661,-1.105,0.262,0.843,0.919
2021-11-10,2021,11,10,4,0,0,5.388,2863,35.308,17.065,8.823,36.448,135354200.0,38957385.384,361.599,23.743,-0.296,1.114,-0.819,-1.446,-0.768,1.131,-0.362,-0.188,-0.178,1.077,-0.899,-1.809,-0.237,-0.861,1.097,1.927
2021-11-11,2021,11,11,4,0,0,-3.692,2864,33.784,19.028,14.647,34.633,124305100.0,55178329.326,350.551,8.161,-0.895,-0.185,1.08,-0.654,-0.045,-0.977,1.022,-0.549,-1.035,0.074,0.961,-0.434,0.484,0.666,-1.15,4.546
2021-11-12,2021,11,12,4,0,0,-1.362,2865,19.598,9.569,-0.467,16.741,90772400.0,32939904.044,351.653,6.262,-0.818,-0.296,1.115,3.629,0.308,0.81,-1.118,3.017,-0.427,-0.716,1.143,2.627,-1.147,0.455,0.691,-1.675
2021-11-15,2021,11,15,4,0,0,-0.418,2866,15.441,3.224,6.398,6.02,82745300.0,19287915.887,345.591,8.409,0.73,-1.14,0.41,4.598,-0.828,-0.283,1.111,-4.248,1.119,-0.312,-0.806,2.367,-0.927,-0.133,1.06,1.236
2021-11-16,2021,11,16,4,0,0,4.875,2867,15.967,3.648,-3.678,11.773,86891100.0,15169597.769,344.616,6.891,0.651,0.501,-1.151,0.218,-1.143,0.432,0.711,1.424,-0.479,1.149,-0.671,-1.299,1.01,-0.99,-0.021,1.435
2021-11-17,2021,11,17,4,0,0,2.342,2868,19.171,1.932,-8.076,9.284,92763400.0,12424686.512,350.792,12.622,1.143,-0.43,-0.713,-3.832,-0.046,-0.976,1.022,1.375,0.127,-1.057,0.931,-1.291,0.967,0.062,-1.03,-0.501
2021-11-18,2021,11,18,4,0,0,-0.928,2869,17.349,4.607,-7.417,10.308,78886700.0,15832742.821,360.013,7.409,-1.09,0.875,0.215,0.096,1.048,-0.105,-0.943,0.857,-1.023,0.976,0.047,1.607,0.735,0.404,-1.139,-2.999
2021-11-19,2021,11,19,4,0,0,3.359,2870,16.349,4.61,-5.947,8.358,73986600.0,17658513.899,369.161,8.626,-0.219,-0.872,1.091,0.432,-0.812,1.117,-0.306,-1.339,-0.513,-0.639,1.152,0.319,1.143,-0.429,-0.714,-2.039
2021-11-22,2021,11,22,4,0,0,-0.472,2871,16.947,5.599,-2.507,8.888,75613700.0,20471882.64,376.701,10.28,1.112,-0.287,-0.825,0.792,0.487,-1.15,0.663,-0.674,1.153,-0.522,-0.631,0.915,0.868,0.226,-1.094,-1.333
2021-11-23,2021,11,23,4,0,0,-5.273,2872,25.927,12.199,2.861,16.137,90886500.0,22957285.675,378.107,8.012,1.094,-0.226,-0.868,-1.115,1.031,-0.065,-0.966,0.033,0.768,0.363,-1.131,-1.228,-1.052,0.938,0.114,-1.578
2021-11-24,2021,11,24,4,0,0,3.191,2873,28.677,9.174,3.148,15.724,91804400.0,21402795.057,375.767,8.615,-0.554,1.154,-0.6,-1.454,-0.955,1.04,-0.084,-1.01,-1.127,0.781,0.346,-1.256,-0.437,-0.707,1.144,0.378
2021-11-26,2021,11,26,4,0,0,-1.622,2874,24.039,15.008,4.491,15.726,70412800.0,36812322.367,367.439,6.002,-0.985,-0.03,1.015,-0.058,0.086,-1.04,0.954,-0.17,-0.961,-0.074,1.035,0.782,-1.133,0.76,0.373,3.03
2021-11-29,2021,11,29,4,0,0,3.166,2875,15.67,7.283,-6.007,10.268,53705600.0,16816373.982,370.546,9.264,-0.207,-0.88,1.087,3.24,-0.584,1.155,-0.571,2.483,0.279,-1.11,0.831,3.259,0.912,-1.069,0.157,-0.094
2021-11-30,2021,11,30,4,0,1,0.034,2876,13.362,3.767,-2.093,9.086,58237400.0,23117045.283,373.741,11.42,0.877,0.212,-1.089,2.715,0.216,-1.09,0.874,-1.076,0.997,0.007,-1.003,0.408,0.687,0.46,-1.147,-0.152
2021-12-01,2021,12,1,4,1,0,-6.0,2877,19.396,7.01,3.257,17.202,69373300.0,11469132.917,375.194,8.923,1.136,-0.389,-0.747,-1.446,1.084,-0.197,-0.887,0.151,-0.08,1.038,-0.957,-2.993,-1.142,0.716,0.426,-1.631
2021-12-02,2021,12,2,4,0,0,-1.333,2878,20.937,5.663,8.863,11.558,74280400.0,6491761.807,369.373,10.718,-0.38,1.134,-0.754,-1.197,-0.35,1.128,-0.778,-1.805,-0.18,-0.898,1.078,-2.447,-0.731,-0.408,1.14,0.898
2021-12-03,2021,12,3,4,0,0,-6.879,2879,25.422,5.913,16.664,10.281,77962400.0,12652578.431,354.952,14.505,0.795,-1.123,0.328,-1.481,0.643,-1.152,0.509,-1.634,1.135,-0.383,-0.752,0.262,-1.146,0.454,0.693,1.836
2021-12-06,2021,12,6,4,0,0,0.743,2880,24.207,5.686,8.531,13.281,82366600.0,9622911.341,345.398,14.009,-0.087,1.041,-0.954,0.555,-0.831,1.11,-0.279,1.007,-0.073,1.035,-0.961,-1.446,-0.647,-0.505,1.152,1.399
2021-12-07,2021,12,7,4,0,0,0.718,2881,21.374,10.123,6.086,14.885,76689900.0,18623487.067,341.748,7.716,-1.095,0.231,0.864,-0.256,-0.578,-0.577,1.155,-0.085,-1.106,0.267,0.839,-0.192,1.145,-0.701,-0.444,2.564
2021-12-08,2021,12,8,4,0,0,1.52,2882,15.709,7.076,-3.478,1.679,59884700.0,20148866.243,347.747,10.289,-0.365,-0.766,1.131,2.037,-1.155,0.572,0.582,15.931,-0.892,-0.189,1.081,1.61,0.833,0.276,-1.109,-0.916
2021-12-09,2021,12,9,4,0,0,-5.662,2883,14.486,5.018,3.671,13.308,52476500.0,9306292.84,347.168,11.256,1.108,-0.271,-0.837,1.839,1.148,-0.683,-0.465,-0.464,0.748,-1.136,0.388,3.136,-1.117,0.813,0.303,-0.962
2021-12-10,2021,12,10,4,0,0,0.814,2884,15.329,4.086,3.59,13.365,53669700.0,10187942.769,343.31,11.481,-0.615,1.154,-0.539,-1.234,-0.475,1.149,-0.674,-0.457,0.588,0.566,-1.155,0.237,-0.375,-0.759,1.133,0.634
2021-12-13,2021,12,13,4,0,0,-3.589,2885,16.907,3.706,9.249,11.036,65899400.0,10995725.265,331.916,8.751,0.257,-1.103,0.846,-1.02,0.209,-1.088,0.879,-1.329,1.155,-0.567,-0.588,-2.182,-1.117,0.811,0.307,2.789
2021-12-14,2021,12,14,4,0,0,1.409,2886,14.271,3.127,1.432,8.814,69688700.0,9514954.318,326.883,10.584,-0.683,1.148,-0.465,1.846,-0.673,1.149,-0.476,1.987,0.117,0.936,-1.054,-1.077,-0.697,-0.448,1.146,0.729
2021-12-15,2021,12,15,4,0,0,2.334,2887,15.61,3.051,-0.179,10.283,74857000.0,3903973.718,322.323,2.918,0.401,-1.138,0.737,-0.915,-0.721,-0.421,1.142,-0.251,0.08,-1.038,0.958,-3.892,1.03,-0.966,-0.064,5.719
2021-12-16,2021,12,16,4,0,0,-7.291,2888,17.782,6.175,3.477,16.57,76249000.0,6055243.908,317.936,8.29,1.068,-0.154,-0.914,0.013,1.15,-0.668,-0.482,0.488,1.077,-0.178,-0.899,0.388,-1.081,0.892,0.189,0.507
2021-12-17,2021,12,17,4,0,0,1.909,2889,19.472,4.251,3.0,16.931,86126000.0,12963746.453,315.053,8.95,-0.533,1.154,-0.621,-1.725,-0.528,1.153,-0.626,-0.443,1.104,-0.259,-0.845,-1.182,-0.469,-0.679,1.148,0.497
2021-12-20,2021,12,20,4,0,0,-1.196,2890,17.006,7.474,6.727,14.487,79896300.0,22119198.431,306.603,5.813,-1.013,0.027,0.986,-0.023,-0.217,-0.874,1.091,-0.988,-1.059,0.929,0.13,-0.214,-1.139,0.732,0.408,3.222
2021-12-21,2021,12,21,4,0,0,2.308,2891,14.811,4.667,-3.189,5.903,76145100.0,22340928.648,307.893,6.925,0.639,-1.152,0.513,2.05,-0.683,1.148,-0.465,4.356,-0.207,-0.88,1.087,0.297,0.715,-1.143,0.428,0.156
2021-12-22,2021,12,22,4,0,0,4.283,2892,15.588,5.401,-6.012,9.056,73877400.0,18689093.528,316.371,18.41,0.731,0.408,-1.14,0.3,-0.927,-0.133,1.06,0.009,1.057,-0.126,-0.931,1.421,1.082,-0.192,-0.89,-0.3
2021-12-23,2021,12,23,4,0,0,5.642,2893,20.823,3.839,-13.897,6.438,85955100.0,12511459.472,334.933,21.444,1.125,-0.335,-0.789,-2.967,-0.958,-0.079,1.037,2.716,0.54,0.614,-1.154,-2.356,0.967,0.063,-1.03,-1.63
2021-12-27,2021,12,27,4,0,0,1.853,2894,20.034,4.876,-13.742,6.68,85831100.0,12726090.701,352.201,14.492,-0.945,1.047,-0.102,-0.46,1.046,-0.947,-0.099,0.976,-1.154,0.541,0.613,-1.125,0.859,0.239,-1.098,-2.716
2021-12-28,2021,12,28,4,0,0,-1.931,2895,18.031,6.229,-6.606,13.537,74727700.0,16488997.471,361.046,4.747,-0.723,-0.418,1.141,0.242,1.006,-0.011,-0.994,-0.576,-0.874,-0.217,1.091,1.147,0.375,0.759,-1.133,-5.215
