date,open,high,low,adj_close,volume,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns,returns_prc
1981-10-27,0.086496,0.087612,0.086496,0.067307,85590400,1981,10,27,4,0,0,-0.019188999999999998,-28.50966467083661
1981-10-28,0.089286,0.089844,0.089286,0.069478,44172800,1981,10,28,4,0,0,-0.019808000000000006,-28.50974409165492
1981-10-29,0.088728,0.088728,0.08817,0.068609,30486400,1981,10,29,4,0,0,-0.020118999999999998,-29.324141147662843
1981-10-30,0.089286,0.089844,0.089286,0.069478,52729600,1981,10,30,4,0,0,-0.019808000000000006,-28.50974409165492
1981-11-02,0.089286,0.089844,0.089286,0.069478,36915200,1981,11,2,4,0,0,-0.019808000000000006,-28.50974409165492
1981-11-03,0.088728,0.088728,0.08817,0.068609,28380800,1981,11,3,4,0,0,-0.020118999999999998,-29.324141147662843
1981-11-04,0.086496,0.086496,0.085938,0.066873,23811200,1981,11,4,4,0,0,-0.019623,-29.343681306356828
1981-11-05,0.080357,0.080357,0.079799,0.062095,23363200,1981,11,5,4,0,0,-0.018262,-29.409775344230617
1981-11-06,0.080357,0.080915,0.080357,0.06253,24595200,1981,11,6,4,0,0,-0.017826999999999996,-28.509515432592348
1981-11-09,0.081473,0.082031,0.081473,0.063398,20384000,1981,11,9,4,0,0,-0.018075000000000008,-28.510363102937013
1981-11-10,0.082031,0.082589,0.082031,0.063832,16755200,1981,11,10,4,0,0,-0.018199000000000007,-28.510778293019186
1981-11-11,0.084263,0.084821,0.084263,0.065569,27440000,1981,11,11,4,0,0,-0.018694000000000002,-28.510424133355706
1981-11-12,0.087054,0.087612,0.087054,0.067741,39916800,1981,11,12,4,0,0,-0.01931300000000001,-28.51006037702427
1981-11-13,0.081473,0.081473,0.080915,0.062964,21011200,1981,11,13,4,0,0,-0.018508999999999998,-29.396162886728916
1981-11-16,0.080357,0.080357,0.079799,0.062095,22556800,1981,11,16,4,0,0,-0.018262,-29.409775344230617
1981-11-17,0.081473,0.082031,0.081473,0.063398,35414400,1981,11,17,4,0,0,-0.018075000000000008,-28.510363102937013
1981-11-18,0.084263,0.084821,0.084263,0.065569,29142400,1981,11,18,4,0,0,-0.018694000000000002,-28.510424133355706
1981-11-19,0.084263,0.084821,0.084263,0.065569,40006400,1981,11,19,4,0,0,-0.018694000000000002,-28.510424133355706
1981-11-20,0.084821,0.085379,0.084821,0.066003,38102400,1981,11,20,4,0,0,-0.018817999999999988,-28.510825265518214
1981-11-23,0.082031,0.082031,0.080915,0.062964,22960000,1981,11,23,4,0,0,-0.019067,-30.282383584270374
1981-11-24,0.080915,0.080915,0.080357,0.06253,22153600,1981,11,24,4,0,0,-0.018385,-29.401887094194784
1981-11-25,0.082031,0.082589,0.082031,0.063832,52550400,1981,11,25,4,0,0,-0.018199000000000007,-28.510778293019186
1981-11-27,0.084263,0.084821,0.084263,0.065569,37251200,1981,11,27,4,0,0,-0.018694000000000002,-28.510424133355706
1981-11-30,0.083705,0.083705,0.083147,0.064701,23968000,1981,11,30,4,0,1,-0.019004000000000007,-29.372034435325588
1981-12-01,0.083147,0.083705,0.083147,0.064701,23385600,1981,12,1,4,1,0,-0.018446000000000004,-28.509605724795605
1981-12-02,0.083705,0.084263,0.083705,0.065135,37564800,1981,12,2,4,0,0,-0.018570000000000003,-28.510017655638297
1981-12-03,0.083147,0.083147,0.082589,0.064267,20428800,1981,12,3,4,0,0,-0.018879999999999994,-29.37744098837661
1981-12-04,0.084821,0.085379,0.084821,0.066003,137155200,1981,12,4,4,0,0,-0.018817999999999988,-28.510825265518214
1981-12-07,0.085379,0.085938,0.085379,0.066438,59292800,1981,12,7,4,0,0,-0.018941,-28.50928685390891
1981-12-08,0.084821,0.084821,0.083705,0.065135,50624000,1981,12,8,4,0,0,-0.019685999999999995,-30.223382206187143
1981-12-09,0.084263,0.084821,0.084263,0.065569,34272000,1981,12,9,4,0,0,-0.018694000000000002,-28.510424133355706
1981-12-10,0.084263,0.084821,0.084263,0.065569,37408000,1981,12,10,4,0,0,-0.018694000000000002,-28.510424133355706
1981-12-11,0.084263,0.084821,0.083705,0.065135,76092800,1981,12,11,4,0,0,-0.019128000000000006,-29.36669993091273
1981-12-14,0.082031,0.082031,0.080915,0.062964,25244800,1981,12,14,4,0,0,-0.019067,-30.282383584270374
1981-12-15,0.083147,0.083705,0.083147,0.064701,31315200,1981,12,15,4,0,0,-0.018446000000000004,-28.509605724795605
1981-12-16,0.087054,0.087612,0.087054,0.067741,65452800,1981,12,16,4,0,0,-0.01931300000000001,-28.51006037702427
1981-12-17,0.094308,0.094866,0.094308,0.073386,51452800,1981,12,17,4,0,0,-0.020921999999999996,-28.509524977516136
1981-12-18,0.102121,0.102679,0.102121,0.079465,71724800,1981,12,18,4,0,0,-0.02265600000000001,-28.51066507267352
1981-12-21,0.098214,0.098214,0.097656,0.075991,56403200,1981,12,21,4,0,0,-0.022222999999999993,-29.244252608861565
1981-12-22,0.09933,0.099888,0.09933,0.077294,53827200,1981,12,22,4,0,0,-0.022036,-28.50932802028618
1981-12-23,0.097656,0.097656,0.097098,0.075557,28896000,1981,12,23,4,0,0,-0.022099000000000008,-29.248117315404276
1981-12-24,0.097656,0.098214,0.097656,0.075991,28918400,1981,12,24,4,0,0,-0.021665000000000004,-28.50995512626496
1981-12-28,0.094308,0.094308,0.093192,0.072517,36579200,1981,12,28,4,0,0,-0.021791000000000005,-30.04950563316189
1981-12-29,0.094866,0.095982,0.094866,0.07382,24236800,1981,12,29,4,0,0,-0.02104600000000001,-28.509888918992154
1981-12-30,0.098772,0.09933,0.098772,0.076859,32188800,1981,12,30,4,0,0,-0.021913000000000002,-28.510649370925982
1981-12-31,0.098772,0.09933,0.098772,0.076859,54656000,1981,12,31,4,0,1,-0.021913000000000002,-28.510649370925982
1982-01-04,0.098772,0.098772,0.098214,0.076425,71254400,1982,1,4,1,0,0,-0.022346999999999992,-29.240431795878298
1982-01-05,0.094308,0.094308,0.093192,0.072517,35840000,1982,1,5,1,0,0,-0.021791000000000005,-30.04950563316189
1982-01-06,0.092634,0.092634,0.092076,0.071649,66080000,1982,1,6,1,0,0,-0.02098499999999999,-29.28861533308209
1982-01-07,0.085938,0.085938,0.084821,0.066003,70044800,1982,1,7,1,0,0,-0.019934999999999994,-30.203172583064397
1982-01-08,0.088728,0.089286,0.088728,0.069044,56604800,1982,1,8,1,0,0,-0.019684000000000007,-28.5093563524709
1982-01-11,0.083705,0.083705,0.083147,0.064701,33331200,1982,1,11,1,0,0,-0.019004000000000007,-29.372034435325588
1982-01-12,0.080915,0.080915,0.080357,0.06253,59920000,1982,1,12,1,0,0,-0.018385,-29.401887094194784
1982-01-13,0.080357,0.080357,0.079799,0.062095,41753600,1982,1,13,1,0,0,-0.018262,-29.409775344230617
1982-01-14,0.083705,0.084263,0.083705,0.065135,25715200,1982,1,14,1,0,0,-0.018570000000000003,-28.510017655638297
1982-01-15,0.089286,0.090402,0.089286,0.069478,46704000,1982,1,15,1,0,0,-0.019808000000000006,-28.50974409165492
1982-01-18,0.09096,0.092076,0.09096,0.07078,28000000,1982,1,18,1,0,0,-0.020180000000000003,-28.510878779316194
1982-01-19,0.089844,0.089844,0.088728,0.069044,55507200,1982,1,19,1,0,0,-0.0208,-30.12571693412896
1982-01-20,0.090402,0.09096,0.090402,0.070346,25827200,1982,1,20,1,0,0,-0.02005599999999999,-28.5105052170699
1982-01-21,0.092076,0.092634,0.092076,0.071649,33331200,1982,1,21,1,0,0,-0.020427,-28.509818699493362
1982-01-22,0.092634,0.093192,0.092634,0.072083,24259200,1982,1,22,1,0,0,-0.020551,-28.510189642495458
1982-01-25,0.090402,0.090402,0.089844,0.069912,44710400,1982,1,25,1,0,0,-0.020489999999999994,-29.30827325780981
1982-01-26,0.087612,0.087612,0.086496,0.067307,21212800,1982,1,26,1,0,0,-0.02030499999999999,-30.167738868171195
1982-01-27,0.087054,0.08817,0.087054,0.067741,31360000,1982,1,27,1,0,0,-0.01931300000000001,-28.51006037702427
1982-01-28,0.089844,0.090402,0.089844,0.069912,39603200,1982,1,28,1,0,0,-0.01993199999999999,-28.510127016821134
1982-01-29,0.09096,0.091518,0.09096,0.07078,53155200,1982,1,29,1,0,0,-0.020180000000000003,-28.510878779316194
1982-02-01,0.09096,0.09096,0.089844,0.069912,38528000,1982,2,1,1,1,0,-0.021047999999999997,-30.106419498798488
1982-02-02,0.090402,0.091518,0.090402,0.070346,54275200,1982,2,2,1,0,0,-0.02005599999999999,-28.5105052170699
1982-02-03,0.090402,0.09096,0.090402,0.070346,31472000,1982,2,3,1,0,0,-0.02005599999999999,-28.5105052170699
1982-02-04,0.088728,0.088728,0.08817,0.068609,22041600,1982,2,4,1,0,0,-0.020118999999999998,-29.324141147662843
1982-02-05,0.08817,0.088728,0.08817,0.068609,40297600,1982,2,5,1,0,0,-0.019560999999999995,-28.510836770686055
1982-02-08,0.083147,0.083147,0.082589,0.064267,31696000,1982,2,8,1,0,0,-0.018879999999999994,-29.37744098837661
1982-02-09,0.082589,0.083147,0.082589,0.064267,57904000,1982,2,9,1,0,0,-0.01832199999999999,-28.509188230351484
1982-02-10,0.083705,0.084263,0.083705,0.065135,38796800,1982,2,10,1,0,0,-0.018570000000000003,-28.510017655638297
1982-02-11,0.083147,0.083147,0.082589,0.064267,24528000,1982,2,11,1,0,0,-0.018879999999999994,-29.37744098837661
1982-02-12,0.083705,0.084263,0.083705,0.065135,19644800,1982,2,12,1,0,0,-0.018570000000000003,-28.510017655638297
1982-02-16,0.082589,0.082589,0.082031,0.063832,34316800,1982,2,16,1,0,0,-0.018756999999999996,-29.38494798846973
1982-02-17,0.083147,0.083705,0.083147,0.064701,25580800,1982,2,17,1,0,0,-0.018446000000000004,-28.509605724795605
1982-02-18,0.084263,0.084821,0.084263,0.065569,28380800,1982,2,18,1,0,0,-0.018694000000000002,-28.510424133355706
1982-02-19,0.084263,0.084263,0.083705,0.065135,13596800,1982,2,19,1,0,0,-0.019128000000000006,-29.36669993091273
1982-02-22,0.083147,0.083147,0.082589,0.064267,26633600,1982,2,22,1,0,0,-0.018879999999999994,-29.37744098837661
1982-02-23,0.082031,0.082031,0.081473,0.063398,34540800,1982,2,23,1,0,0,-0.01863300000000001,-29.390517051011088
1982-02-24,0.082031,0.082589,0.082031,0.063832,37945600,1982,2,24,1,0,0,-0.018199000000000007,-28.510778293019186
1982-02-25,0.082031,0.082031,0.081473,0.063398,30800000,1982,2,25,1,0,0,-0.01863300000000001,-29.390517051011088
1982-02-26,0.081473,0.082031,0.081473,0.063398,17427200,1982,2,26,1,0,0,-0.018075000000000008,-28.510363102937013
1982-03-01,0.082031,0.082589,0.082031,0.063832,35302400,1982,3,1,1,1,0,-0.018199000000000007,-28.510778293019186
1982-03-02,0.082031,0.082589,0.082031,0.063832,34809600,1982,3,2,1,0,0,-0.018199000000000007,-28.510778293019186
1982-03-03,0.082031,0.082589,0.082031,0.063832,23654400,1982,3,3,1,0,0,-0.018199000000000007,-28.510778293019186
1982-03-04,0.080915,0.080915,0.080357,0.06253,38371200,1982,3,4,1,0,0,-0.018385,-29.401887094194784
1982-03-05,0.074777,0.074777,0.074219,0.057753,45315200,1982,3,5,1,0,0,-0.017023999999999997,-29.47725659273111
1982-03-08,0.073661,0.073661,0.073103,0.056885,35145600,1982,3,8,1,0,0,-0.016776000000000006,-29.491078491693777
1982-03-09,0.073661,0.074219,0.073661,0.057319,52505600,1982,3,9,1,0,0,-0.016342000000000002,-28.51061602609955
1982-03-10,0.073103,0.073103,0.072545,0.056451,86934400,1982,3,10,1,0,0,-0.016652,-29.498148837044518
1982-03-11,0.072545,0.073661,0.072545,0.056451,22579200,1982,3,11,1,0,0,-0.016093999999999997,-28.509680962250446
1982-03-12,0.068638,0.068638,0.06808,0.052976,46547200,1982,3,12,1,0,0,-0.015662000000000002,-29.564331017819395
1982-03-15,0.06808,0.06808,0.067522,0.052542,51363200,1982,3,15,1,0,0,-0.015538000000000003,-29.572532450230298
1982-03-16,0.066964,0.066964,0.066406,0.051674,47152000,1982,3,16,1,0,0,-0.015289999999999998,-29.589348608584586
1982-03-17,0.063616,0.063616,0.063058,0.049068,50489600,1982,3,17,1,0,0,-0.014548000000000005,-29.648650851879037
1982-03-18,0.06808,0.068638,0.06808,0.052976,56336000,1982,3,18,1,0,0,-0.015104,-28.51102385986107
1982-03-19,0.074219,0.074777,0.074219,0.057753,65811200,1982,3,19,1,0,0,-0.016465999999999995,-28.511073017851878
1982-03-22,0.079799,0.080357,0.079799,0.062095,69193600,1982,3,22,1,0,0,-0.017703999999999998,-28.51115226668814
1982-03-23,0.079241,0.079241,0.078683,0.061227,55955200,1982,3,23,1,0,0,-0.01801400000000001,-29.421660378591163
1982-03-24,0.074777,0.074777,0.074219,0.057753,51609600,1982,3,24,1,0,0,-0.017023999999999997,-29.47725659273111
1982-03-25,0.074219,0.074219,0.073661,0.057319,84112000,1982,3,25,1,0,0,-0.01689999999999999,-29.48411521485021
1982-03-26,0.073103,0.073103,0.072545,0.056451,50780800,1982,3,26,1,0,0,-0.016652,-29.498148837044518
1982-03-29,0.074219,0.074777,0.074219,0.057753,67603200,1982,3,29,1,0,0,-0.016465999999999995,-28.511073017851878
1982-03-30,0.075335,0.075893,0.075335,0.058622,77952000,1982,3,30,1,0,0,-0.016713,-28.50977448739381
1982-03-31,0.075335,0.075893,0.075335,0.058622,50153600,1982,3,31,1,0,1,-0.016713,-28.50977448739381
1982-04-01,0.079241,0.079799,0.079241,0.061661,59136000,1982,4,1,2,1,0,-0.017580000000000005,-28.51072801284443
1982-04-02,0.079241,0.079799,0.079241,0.061661,84806400,1982,4,2,2,0,0,-0.017580000000000005,-28.51072801284443
1982-04-05,0.079241,0.079799,0.079241,0.061661,86643200,1982,4,5,2,0,0,-0.017580000000000005,-28.51072801284443
1982-04-06,0.079241,0.079241,0.078683,0.061227,71590400,1982,4,6,2,0,0,-0.01801400000000001,-29.421660378591163
1982-04-07,0.078125,0.078125,0.077567,0.060359,29097600,1982,4,7,2,0,0,-0.017765999999999997,-29.433887241339313
1982-04-08,0.078125,0.078683,0.078125,0.060793,23990400,1982,4,8,2,0,0,-0.017332,-28.50986133271923
1982-04-12,0.078125,0.078683,0.077567,0.060359,44307200,1982,4,12,2,0,0,-0.017765999999999997,-29.433887241339313
1982-04-13,0.071987,0.071987,0.071429,0.055582,85299200,1982,4,13,2,0,0,-0.016404999999999996,-29.514950883379505
1982-04-14,0.071987,0.072545,0.071987,0.056017,113590400,1982,4,14,2,0,0,-0.015969999999999998,-28.5092025635075
1982-04-15,0.073103,0.073661,0.073103,0.056885,164281600,1982,4,15,2,0,0,-0.016218000000000003,-28.510152061176065
1982-04-16,0.075335,0.075893,0.075335,0.058622,104048000,1982,4,16,2,0,0,-0.016713,-28.50977448739381
1982-04-19,0.074777,0.074777,0.073661,0.057319,41283200,1982,4,19,2,0,0,-0.017457999999999994,-30.457614403600893
1982-04-20,0.070871,0.070871,0.070313,0.054714,80550400,1982,4,20,2,0,0,-0.016157000000000005,-29.52991921628835
1982-04-21,0.070313,0.070313,0.069754,0.054279,73024000,1982,4,21,2,0,0,-0.016034,-29.53996941727003
1982-04-22,0.069196,0.069196,0.068638,0.053411,52595200,1982,4,22,2,0,0,-0.015784999999999993,-29.553837224541752
1982-04-23,0.068638,0.069196,0.068638,0.053411,48294400,1982,4,23,2,0,0,-0.015227000000000004,-28.50910861058584
1982-04-26,0.070313,0.070871,0.070313,0.054714,57926400,1982,4,26,2,0,0,-0.015599000000000002,-28.510070548671273
1982-04-27,0.068638,0.068638,0.06808,0.052976,70268800,1982,4,27,2,0,0,-0.015662000000000002,-29.564331017819395
1982-04-28,0.065848,0.065848,0.06529,0.050805,99232000,1982,4,28,2,0,0,-0.015043,-29.609290424170847
1982-04-29,0.06529,0.065848,0.06529,0.050805,82230400,1982,4,29,2,0,0,-0.014484999999999998,-28.510973329396705
1982-04-30,0.065848,0.066406,0.065848,0.05124,277401600,1982,4,30,2,0,1,-0.014608000000000003,-28.508977361436383
1982-05-03,0.06808,0.068638,0.06808,0.052976,82700800,1982,5,3,2,0,0,-0.015104,-28.51102385986107
1982-05-04,0.070313,0.070871,0.070313,0.054714,73987200,1982,5,4,2,0,0,-0.015599000000000002,-28.510070548671273
1982-05-05,0.070313,0.070313,0.069196,0.053845,53939200,1982,5,5,2,0,0,-0.016468000000000003,-30.584083944655966
1982-05-06,0.071429,0.071987,0.071429,0.055582,75465600,1982,5,6,2,0,0,-0.015847000000000007,-28.511028750314864
1982-05-07,0.072545,0.073103,0.072545,0.056451,84716800,1982,5,7,2,0,0,-0.016093999999999997,-28.509680962250446
1982-05-10,0.071987,0.071987,0.071429,0.055582,31606400,1982,5,10,2,0,0,-0.016404999999999996,-29.514950883379505
1982-05-11,0.069754,0.069754,0.069196,0.053845,103017600,1982,5,11,2,0,0,-0.015909,-29.545918841118024
1982-05-12,0.06808,0.06808,0.067522,0.052542,71008000,1982,5,12,2,0,0,-0.015538000000000003,-29.572532450230298
1982-05-13,0.06808,0.068638,0.06808,0.052976,54454400,1982,5,13,2,0,0,-0.015104,-28.51102385986107
1982-05-14,0.066406,0.066406,0.06529,0.050805,95737600,1982,5,14,2,0,0,-0.015601000000000004,-30.70760751894499
1982-05-17,0.064732,0.064732,0.064174,0.049937,76204800,1982,5,17,2,0,0,-0.014794999999999996,-29.62733043634979
1982-05-18,0.063616,0.063616,0.063058,0.049068,122035200,1982,5,18,2,0,0,-0.014548000000000005,-29.648650851879037
1982-05-19,0.063058,0.063058,0.0625,0.048634,75286400,1982,5,19,2,0,0,-0.014424000000000006,-29.658263766089583
1982-05-20,0.063058,0.063616,0.063058,0.049068,27619200,1982,5,20,2,0,0,-0.013990000000000002,-28.511453493111606
1982-05-21,0.063616,0.064174,0.063616,0.049503,38841600,1982,5,21,2,0,0,-0.014113000000000007,-28.509383269700844
1982-05-24,0.064174,0.064732,0.064174,0.049937,31987200,1982,5,24,2,0,0,-0.014236999999999993,-28.509922502352946
1982-05-25,0.064174,0.064732,0.064174,0.049937,51564800,1982,5,25,2,0,0,-0.014236999999999993,-28.509922502352946
1982-05-26,0.064174,0.064174,0.063616,0.049503,43276800,1982,5,26,2,0,0,-0.014670999999999997,-29.636587681554648
1982-05-27,0.063058,0.063058,0.0625,0.048634,31248000,1982,5,27,2,0,0,-0.014424000000000006,-29.658263766089583
1982-05-28,0.0625,0.063058,0.0625,0.048634,19196800,1982,5,28,2,0,0,-0.013866000000000003,-28.510918287617727
1982-06-01,0.061942,0.061942,0.061384,0.047766,47600000,1982,6,1,2,1,0,-0.014175999999999994,-29.678013649876466
1982-06-02,0.0625,0.063058,0.0625,0.048634,32905600,1982,6,2,2,0,0,-0.013866000000000003,-28.510918287617727
1982-06-03,0.061384,0.061384,0.060268,0.046897,39760000,1982,6,3,2,0,0,-0.014487,-30.891101776233022
1982-06-04,0.059152,0.059152,0.058594,0.045595,37676800,1982,6,4,2,0,0,-0.013557000000000007,-29.73352341265491
1982-06-07,0.058594,0.059152,0.058594,0.045595,37161600,1982,6,7,2,0,0,-0.012999000000000004,-28.50970501151443
1982-06-08,0.058594,0.058594,0.058036,0.045161,31404800,1982,6,8,2,0,0,-0.013433,-29.744691215872106
1982-06-09,0.057478,0.057478,0.05692,0.044292,33846400,1982,6,9,2,0,0,-0.013186000000000003,-29.770613203287283
1982-06-10,0.057478,0.058036,0.057478,0.044726,34406400,1982,6,10,2,0,0,-0.012752,-28.51138040513348
1982-06-11,0.05971,0.060268,0.05971,0.046463,54633600,1982,6,11,2,0,0,-0.013247000000000002,-28.510858102145797
1982-06-14,0.05971,0.060268,0.05971,0.046463,29993600,1982,6,14,2,0,0,-0.013247000000000002,-28.510858102145797
1982-06-15,0.05971,0.060268,0.05971,0.046463,35212800,1982,6,15,2,0,0,-0.013247000000000002,-28.510858102145797
1982-06-16,0.05971,0.060268,0.05971,0.046463,41731200,1982,6,16,2,0,0,-0.013247000000000002,-28.510858102145797
1982-06-17,0.059152,0.059152,0.058594,0.045595,29164800,1982,6,17,2,0,0,-0.013557000000000007,-29.73352341265491
1982-06-18,0.058594,0.058594,0.057478,0.044726,19868800,1982,6,18,2,0,0,-0.013867999999999998,-31.006573357778468
1982-06-21,0.057478,0.058036,0.057478,0.044726,28537600,1982,6,21,2,0,0,-0.012752,-28.51138040513348
1982-06-22,0.05971,0.060826,0.05971,0.046463,17561600,1982,6,22,2,0,0,-0.013247000000000002,-28.510858102145797
1982-06-23,0.061384,0.0625,0.061384,0.047766,52752000,1982,6,23,2,0,0,-0.013617999999999998,-28.509818699493355
1982-06-24,0.061384,0.061942,0.061384,0.047766,44150400,1982,6,24,2,0,0,-0.013617999999999998,-28.509818699493355
1982-06-25,0.05971,0.05971,0.059152,0.046029,26678400,1982,6,25,2,0,0,-0.013680999999999999,-29.72256620826001
1982-06-28,0.059152,0.059152,0.058594,0.045595,25155200,1982,6,28,2,0,0,-0.013557000000000007,-29.73352341265491
1982-06-29,0.057478,0.057478,0.05692,0.044292,35817600,1982,6,29,2,0,0,-0.013186000000000003,-29.770613203287283
1982-06-30,0.05692,0.057478,0.05692,0.044292,67625600,1982,6,30,2,0,1,-0.012628,-28.510792016617
1982-07-01,0.05692,0.05692,0.056362,0.043858,55731200,1982,7,1,3,1,0,-0.013061999999999997,-29.78247982124127
1982-07-02,0.054129,0.054129,0.053571,0.041686,58105600,1982,7,2,3,0,0,-0.012442999999999996,-29.849349901645628
1982-07-06,0.051897,0.051897,0.051339,0.039949,87696000,1982,7,6,3,0,0,-0.011948,-29.908132869408497
1982-07-07,0.051339,0.051897,0.051339,0.039949,30374400,1982,7,7,3,0,0,-0.011390000000000004,-28.511351973766562
1982-07-08,0.049665,0.049665,0.049107,0.038213,164326400,1982,7,8,3,0,0,-0.011452000000000004,-29.96885876534165
1982-07-09,0.050781,0.051339,0.050781,0.039515,128419200,1982,7,9,3,0,0,-0.011265999999999998,-28.510692142224464
1982-07-12,0.051897,0.052455,0.051897,0.040384,63392000,1982,7,12,3,0,0,-0.011512999999999995,-28.508815372424714
1982-07-13,0.055246,0.055804,0.055246,0.04299,114374400,1982,7,13,3,0,0,-0.012256000000000003,-28.508955571063044
1982-07-14,0.055804,0.05692,0.055804,0.043424,71120000,1982,7,14,3,0,0,-0.012380000000000002,-28.509579955784826
1982-07-15,0.05692,0.057478,0.05692,0.044292,65788800,1982,7,15,3,0,0,-0.012628,-28.510792016617
1982-07-16,0.059152,0.05971,0.059152,0.046029,77011200,1982,7,16,3,0,0,-0.013123000000000003,-28.510286992982692
1982-07-19,0.05971,0.060268,0.05971,0.046463,83776000,1982,7,19,3,0,0,-0.013247000000000002,-28.510858102145797
1982-07-20,0.063616,0.064174,0.063616,0.049503,49705600,1982,7,20,3,0,0,-0.014113000000000007,-28.509383269700844
1982-07-21,0.063616,0.064174,0.063616,0.049503,71702400,1982,7,21,3,0,0,-0.014113000000000007,-28.509383269700844
1982-07-22,0.064174,0.064732,0.064174,0.049937,35212800,1982,7,22,3,0,0,-0.014236999999999993,-28.509922502352946
